Index,File,Nodes,NumLayers,NumEdges,EdgeDensity,AvgNodesPerLayer,AvgEdgesPerLayer
279,Rome-Lib/graficon38nodi/grafo6069.38,60,11,67,0.16461916461916462,5.454545454545454,6.7
280,Rome-Lib/graficon43nodi/grafo3152.43,66,10,74,0.12436974789915967,6.6,8.222222222222221
281,Rome-Lib/graficon44nodi/grafo3419.44,66,11,73,0.15145228215767634,6.0,7.3
282,north/g.44.0.graphml,61,7,73,0.10579710144927536,8.714285714285714,12.166666666666666
283,Rome-Lib/graficon38nodi/grafo2548.38,62,8,70,0.13157894736842105,7.75,10.0
284,Rome-Lib/graficon36nodi/grafo3734.36,67,9,77,0.1206896551724138,7.444444444444445,9.625
285,Rome-Lib/graficon39nodi/grafo7344.39,64,11,76,0.1523046092184369,5.818181818181818,7.6
286,Rome-Lib/graficon43nodi/grafo3669.43,67,7,76,0.10201342281879194,9.571428571428571,12.666666666666666
287,Rome-Lib/graficon15nodi/grafo337.15,60,10,68,0.16346153846153846,6.0,7.555555555555555
288,Rome-Lib/graficon45nodi/grafo6484.45,63,10,68,0.14137214137214138,6.3,7.555555555555555
289,north/g.69.3.graphml,69,8,68,0.1452991452991453,8.625,9.714285714285714
290,north/g.69.5.graphml,69,7,68,0.1349206349206349,9.857142857142858,11.333333333333334
291,Rome-Lib/graficon34nodi/grafo3178.34,60,8,68,0.12830188679245283,7.5,9.714285714285714
292,Rome-Lib/graficon37nodi/grafo5804.37,61,11,70,0.16317016317016317,5.545454545454546,7.0
293,Rome-Lib/graficon39nodi/grafo11519.39,66,11,78,0.15384615384615385,6.0,7.8
294,north/g.44.21.graphml,68,15,67,0.1810810810810811,4.533333333333333,4.785714285714286
295,Rome-Lib/graficon38nodi/grafo5378.38,60,14,68,0.1863013698630137,4.285714285714286,5.230769230769231
296,Rome-Lib/graficon37nodi/grafo3497.37,68,12,72,0.16666666666666666,5.666666666666667,6.545454545454546
297,Rome-Lib/graficon40nodi/grafo5465.40,60,9,67,0.13346613545816732,6.666666666666667,8.375
298,Rome-Lib/graficon36nodi/grafo5409.36,61,15,70,0.22875816993464052,4.066666666666666,5.0
299,Rome-Lib/graficon38nodi/grafo6478.38,67,10,80,0.12461059190031153,6.7,8.88888888888889
300,Rome-Lib/graficon55nodi/grafo3371.55,70,11,75,0.14204545454545456,6.363636363636363,7.5
301,Rome-Lib/graficon40nodi/grafo3539.40,72,8,89,0.1141025641025641,9.0,12.714285714285714
302,Rome-Lib/graficon40nodi/grafo2975.40,73,17,82,0.22841225626740946,4.294117647058823,5.125
303,Rome-Lib/graficon55nodi/grafo6415.55,76,12,80,0.145985401459854,6.333333333333333,7.2727272727272725
304,Rome-Lib/graficon37nodi/grafo2827.37,74,9,85,0.12265512265512266,8.222222222222221,10.625
305,Rome-Lib/graficon38nodi/grafo3708.38,74,10,89,0.12624113475177304,7.4,9.88888888888889
306,Rome-Lib/graficon46nodi/grafo3783.46,75,10,87,0.11182519280205655,7.5,9.666666666666666
307,Rome-Lib/graficon47nodi/grafo4015.47,77,8,96,0.10289389067524116,9.625,13.714285714285714
308,Rome-Lib/graficon39nodi/grafo10088.39,78,9,94,0.11779448621553884,8.666666666666666,11.75
309,Rome-Lib/graficon38nodi/grafo11163.38,77,12,89,0.13587786259541984,6.416666666666667,8.090909090909092
310,Rome-Lib/graficon41nodi/grafo3940.41,77,9,95,0.10042283298097252,8.555555555555555,11.875
311,Rome-Lib/graficon42nodi/grafo7719.42,74,9,92,0.11044417767106843,8.222222222222221,11.5
312,Rome-Lib/graficon39nodi/grafo6137.39,74,12,82,0.16237623762376238,6.166666666666667,7.454545454545454
313,Rome-Lib/graficon37nodi/grafo3461.37,79,10,101,0.12377450980392157,7.9,11.222222222222221
314,Rome-Lib/graficon49nodi/grafo1454.49,79,11,89,0.12660028449502134,7.181818181818182,8.9
315,Rome-Lib/graficon43nodi/grafo5666.43,70,9,83,0.13696369636963696,7.777777777777778,10.375
316,Rome-Lib/graficon35nodi/grafo3504.35,73,10,85,0.11724137931034483,7.3,9.444444444444445
317,Rome-Lib/graficon33nodi/grafo1711.33,77,9,90,0.11097410604192355,8.555555555555555,11.25
318,north/g.40.5.graphml,78,8,94,0.1087962962962963,9.75,13.428571428571429
319,Rome-Lib/graficon39nodi/grafo3155.39,79,16,88,0.19775280898876405,4.9375,5.866666666666666
320,Rome-Lib/graficon44nodi/grafo1096.44,73,11,86,0.1303030303030303,6.636363636363637,8.6
321,Rome-Lib/graficon26nodi/grafo169.26,70,10,82,0.14462081128747795,7.0,9.11111111111111
322,Rome-Lib/graficon36nodi/grafo5388.36,73,10,84,0.1268882175226586,7.3,9.333333333333334
323,Rome-Lib/graficon37nodi/grafo7008.37,73,10,86,0.13416536661466458,7.3,9.555555555555555
324,Rome-Lib/graficon43nodi/grafo2096.43,70,10,85,0.13513513513513514,7.0,9.444444444444445
325,Rome-Lib/graficon40nodi/grafo490.40,71,16,76,0.21348314606741572,4.4375,5.066666666666666
326,Rome-Lib/graficon38nodi/grafo10567.38,74,12,83,0.11806543385490754,6.166666666666667,7.545454545454546
327,Rome-Lib/graficon36nodi/grafo3041.36,74,8,91,0.10556844547563805,9.25,13.0
328,Rome-Lib/graficon38nodi/grafo11361.38,70,12,78,0.1649048625792812,5.833333333333333,7.090909090909091
329,Rome-Lib/graficon38nodi/grafo10188.38,74,12,84,0.1564245810055866,6.166666666666667,7.636363636363637
330,Rome-Lib/graficon39nodi/grafo5844.39,71,11,80,0.1288244766505636,6.454545454545454,8.0
331,Rome-Lib/graficon38nodi/grafo5607.38,71,8,85,0.10131108462455304,8.875,12.142857142857142
332,Rome-Lib/graficon38nodi/grafo5880.38,76,13,90,0.12857142857142856,5.846153846153846,7.5
333,Rome-Lib/graficon39nodi/grafo10010.39,72,10,83,0.13628899835796388,7.2,9.222222222222221
334,Rome-Lib/graficon36nodi/grafo6112.36,72,8,84,0.11009174311926606,9.0,12.0
335,Rome-Lib/graficon42nodi/grafo6989.42,76,9,90,0.10869565217391304,8.444444444444445,11.25
336,Rome-Lib/graficon45nodi/grafo7304.45,73,12,81,0.13432835820895522,6.083333333333333,7.363636363636363
337,Rome-Lib/graficon47nodi/grafo6944.47,75,9,88,0.09462365591397849,8.333333333333334,11.0
338,Rome-Lib/graficon41nodi/grafo7150.41,75,14,86,0.1577981651376147,5.357142857142857,6.615384615384615
339,Rome-Lib/graficon49nodi/grafo1438.49,74,11,84,0.12371134020618557,6.7272727272727275,8.4
340,Rome-Lib/graficon46nodi/grafo1581.46,71,10,77,0.1285475792988314,7.1,8.555555555555555
341,Rome-Lib/graficon43nodi/grafo7214.43,75,9,87,0.10661764705882353,8.333333333333334,10.875
342,Rome-Lib/graficon38nodi/grafo7359.38,74,9,85,0.1054590570719603,8.222222222222221,10.625
343,Rome-Lib/graficon35nodi/grafo5520.35,73,12,81,0.162,6.083333333333333,7.363636363636363
344,Rome-Lib/graficon40nodi/grafo5265.40,77,9,93,0.11355311355311355,8.555555555555555,11.625
345,Rome-Lib/graficon30nodi/grafo1810.30,73,11,83,0.1440972222222222,6.636363636363637,8.3
346,Rome-Lib/graficon39nodi/grafo3019.39,78,9,94,0.10779816513761468,8.666666666666666,11.75
347,Rome-Lib/graficon38nodi/grafo3110.38,75,11,86,0.14262023217247097,6.818181818181818,8.6
348,Rome-Lib/graficon40nodi/grafo7285.40,70,10,86,0.11637347767253045,7.0,9.555555555555555
349,Rome-Lib/graficon40nodi/grafo6189.40,76,10,91,0.12313937753721245,7.6,10.11111111111111
350,Rome-Lib/graficon38nodi/grafo3888.38,84,10,99,0.11785714285714285,8.4,11.0
351,Rome-Lib/graficon60nodi/grafo8274.60,87,16,99,0.11262798634812286,5.4375,6.6
352,Rome-Lib/graficon40nodi/grafo7421.40,88,14,103,0.16639741518578352,6.285714285714286,7.923076923076923
353,Rome-Lib/graficon37nodi/grafo11359.37,83,15,93,0.14645669291338584,5.533333333333333,6.642857142857143
354,Rome-Lib/graficon40nodi/grafo7542.40,81,13,92,0.1467304625199362,6.230769230769231,7.666666666666667
355,Rome-Lib/graficon49nodi/grafo7728.49,81,11,94,0.130374479889043,7.363636363636363,9.4
356,Rome-Lib/graficon41nodi/grafo6857.41,83,15,96,0.16026711185308848,5.533333333333333,6.857142857142857
357,Rome-Lib/graficon44nodi/grafo7094.44,84,8,101,0.09274563820018365,10.5,14.428571428571429
358,Rome-Lib/graficon44nodi/grafo6329.44,88,14,102,0.14825581395348839,6.285714285714286,7.846153846153846
359,north/g.42.0.graphml,81,11,98,0.12009803921568628,7.363636363636363,9.8
360,Rome-Lib/graficon53nodi/grafo3648.53,86,14,96,0.138328530259366,6.142857142857143,7.384615384615385
361,Rome-Lib/graficon44nodi/grafo6421.44,80,12,90,0.13782542113323124,6.666666666666667,8.181818181818182
362,Rome-Lib/graficon46nodi/grafo6512.46,83,10,93,0.11204819277108434,8.3,10.333333333333334
363,Rome-Lib/graficon42nodi/grafo3657.42,83,12,97,0.13528591352859135,6.916666666666667,8.818181818181818
364,Rome-Lib/graficon38nodi/grafo5761.38,82,13,90,0.15817223198594024,6.3076923076923075,7.5
365,Rome-Lib/graficon43nodi/grafo6273.43,81,11,94,0.12176165803108809,7.363636363636363,9.4
366,Rome-Lib/graficon45nodi/grafo7622.45,88,9,105,0.09615384615384616,9.777777777777779,13.125
367,Rome-Lib/graficon42nodi/grafo5224.42,87,10,103,0.10629514963880289,8.7,11.444444444444445
368,Rome-Lib/graficon56nodi/grafo5156.56,84,10,100,0.1040582726326743,8.4,11.11111111111111
369,Rome-Lib/graficon40nodi/grafo5394.40,82,13,90,0.15845070422535212,6.3076923076923075,7.5
370,Rome-Lib/graficon50nodi/grafo4518.50,87,13,103,0.13428943937418514,6.6923076923076925,8.583333333333334
371,Rome-Lib/graficon52nodi/grafo1591.52,85,11,95,0.12549537648612946,7.7272727272727275,9.5
372,north/g.62.1.graphml,80,13,86,0.11559139784946236,6.153846153846154,7.166666666666667
373,Rome-Lib/graficon39nodi/grafo3936.39,85,10,104,0.11778029445073612,8.5,11.555555555555555
374,Rome-Lib/graficon35nodi/grafo3645.35,83,9,100,0.10460251046025104,9.222222222222221,12.5
375,Rome-Lib/graficon60nodi/grafo4886.60,85,11,98,0.10134436401240951,7.7272727272727275,9.8
376,Rome-Lib/graficon55nodi/grafo6789.55,81,11,86,0.10709838107098381,7.363636363636363,8.6
377,Rome-Lib/graficon53nodi/grafo7688.53,88,9,100,0.09225092250922509,9.777777777777779,12.5
378,Rome-Lib/graficon35nodi/grafo450.35,87,10,97,0.11960542540073983,8.7,10.777777777777779
379,Rome-Lib/graficon47nodi/grafo6933.47,86,9,100,0.10245901639344263,9.555555555555555,12.5
380,Rome-Lib/graficon51nodi/grafo7231.51,89,13,100,0.12422360248447205,6.846153846153846,8.333333333333334
381,Rome-Lib/graficon40nodi/grafo11388.40,88,12,97,0.12372448979591837,7.333333333333333,8.818181818181818
382,Rome-Lib/graficon44nodi/grafo6132.44,80,9,100,0.09505703422053231,8.88888888888889,12.5
383,Rome-Lib/graficon36nodi/grafo6037.36,86,10,98,0.1084070796460177,8.6,10.88888888888889
384,Rome-Lib/graficon49nodi/grafo4806.49,86,12,100,0.12690355329949238,7.166666666666667,9.090909090909092
385,Rome-Lib/graficon44nodi/grafo7169.44,85,11,97,0.12985274431057564,7.7272727272727275,9.7
386,Rome-Lib/graficon36nodi/grafo3413.36,83,8,100,0.0979431929480901,10.375,14.285714285714286
387,Rome-Lib/graficon39nodi/grafo11079.39,84,14,93,0.1537190082644628,6.0,7.153846153846154
388,Rome-Lib/graficon37nodi/grafo5570.37,80,12,92,0.1318051575931232,6.666666666666667,8.363636363636363
389,Rome-Lib/graficon38nodi/grafo5499.38,81,15,91,0.1566265060240964,5.4,6.5
390,Rome-Lib/graficon44nodi/grafo7381.44,81,8,102,0.09532710280373832,10.125,14.571428571428571
391,Rome-Lib/graficon38nodi/grafo6727.38,82,15,93,0.15048543689320387,5.466666666666667,6.642857142857143
392,Rome-Lib/graficon58nodi/grafo3343.58,86,10,98,0.09219190968955786,8.6,10.88888888888889
393,Rome-Lib/graficon38nodi/grafo5674.38,81,11,91,0.1426332288401254,7.363636363636363,9.1
394,Rome-Lib/graficon45nodi/grafo3775.45,88,15,97,0.14564564564564564,5.866666666666666,6.928571428571429
395,Rome-Lib/graficon39nodi/grafo3595.39,87,10,104,0.1077720207253886,8.7,11.555555555555555
396,Rome-Lib/graficon59nodi/grafo1559.59,89,13,99,0.11353211009174312,6.846153846153846,8.25
397,Rome-Lib/graficon54nodi/grafo4540.54,83,13,95,0.151033386327504,6.384615384615385,7.916666666666667
398,Rome-Lib/graficon49nodi/grafo1562.49,89,14,95,0.14570552147239263,6.357142857142857,7.3076923076923075
399,Rome-Lib/graficon48nodi/grafo6376.48,81,9,94,0.11380145278450363,9.0,11.75
400,Rome-Lib/graficon41nodi/grafo3786.41,90,13,99,0.1321762349799733,6.923076923076923,8.25
401,Rome-Lib/graficon43nodi/grafo3294.43,92,10,108,0.10609037328094302,9.2,12.0
402,Rome-Lib/graficon63nodi/grafo4664.63,99,14,113,0.11995753715498939,7.071428571428571,8.692307692307692
403,Rome-Lib/graficon46nodi/grafo5338.46,94,12,110,0.10546500479386385,7.833333333333333,10.0
404,Rome-Lib/graficon62nodi/grafo3408.62,98,10,109,0.0886178861788618,9.8,12.11111111111111
405,Rome-Lib/graficon46nodi/grafo5753.46,93,13,103,0.10992529348986126,7.153846153846154,8.583333333333334
406,Rome-Lib/graficon63nodi/grafo4532.63,99,16,109,0.12428734321550741,6.1875,7.266666666666667
407,north/g.48.24.graphml,92,17,92,0.1616871704745167,5.411764705882353,5.75
408,Rome-Lib/graficon39nodi/grafo6930.39,95,8,114,0.09076433121019108,11.875,16.285714285714285
409,Rome-Lib/graficon41nodi/grafo11670.41,96,15,109,0.13007159904534607,6.4,7.785714285714286
410,Rome-Lib/graficon37nodi/grafo5953.37,97,11,115,0.10435571687840291,8.818181818181818,11.5
411,Rome-Lib/graficon44nodi/grafo3603.44,99,11,121,0.09343629343629344,9.0,12.1
412,Rome-Lib/graficon49nodi/grafo5721.49,92,13,107,0.13665389527458494,7.076923076923077,8.916666666666666
413,Rome-Lib/graficon44nodi/grafo5496.44,96,11,110,0.1130524152106886,8.727272727272727,11.0
414,Rome-Lib/graficon38nodi/grafo6492.38,97,16,109,0.15660919540229884,6.0625,7.266666666666667
415,Rome-Lib/graficon43nodi/grafo3718.43,99,13,115,0.10017421602787456,7.615384615384615,9.583333333333334
416,Rome-Lib/graficon55nodi/grafo4296.55,96,10,109,0.09586631486367635,9.6,12.11111111111111
417,Rome-Lib/graficon60nodi/grafo4620.60,93,11,108,0.1039461020211742,8.454545454545455,10.8
418,Rome-Lib/graficon37nodi/grafo10734.37,93,12,107,0.12632821723730814,7.75,9.727272727272727
419,Rome-Lib/graficon47nodi/grafo3305.47,93,12,105,0.11122881355932203,7.75,9.545454545454545
420,Rome-Lib/graficon41nodi/grafo7079.41,93,11,110,0.10587102983638114,8.454545454545455,11.0
421,Rome-Lib/graficon53nodi/grafo4211.53,98,10,117,0.08256880733944955,9.8,13.0
422,Rome-Lib/graficon35nodi/grafo5125.35,94,18,100,0.16891891891891891,5.222222222222222,5.882352941176471
423,Rome-Lib/graficon42nodi/grafo7607.42,94,12,112,0.11177644710578842,7.833333333333333,10.181818181818182
424,Rome-Lib/graficon51nodi/grafo4728.51,99,13,113,0.13018433179723501,7.615384615384615,9.416666666666666
425,Rome-Lib/graficon49nodi/grafo3415.49,90,12,106,0.13400758533501897,7.5,9.636363636363637
426,Rome-Lib/graficon43nodi/grafo7636.43,99,10,115,0.09334415584415584,9.9,12.777777777777779
427,Rome-Lib/graficon46nodi/grafo6632.46,93,12,107,0.09972041006523766,7.75,9.727272727272727
428,Rome-Lib/graficon44nodi/grafo7591.44,95,11,112,0.0851063829787234,8.636363636363637,11.2
429,Rome-Lib/graficon42nodi/grafo6081.42,97,13,115,0.11263467189030363,7.461538461538462,9.583333333333334
430,Rome-Lib/graficon52nodi/grafo7721.52,95,9,114,0.09735269000853972,10.555555555555555,14.25
431,Rome-Lib/graficon56nodi/grafo7731.56,91,13,105,0.09624197983501374,7.0,8.75
432,Rome-Lib/graficon58nodi/grafo1551.58,99,13,113,0.113,7.615384615384615,9.416666666666666
433,Rome-Lib/graficon42nodi/grafo7141.42,93,11,104,0.10935856992639327,8.454545454545455,10.4
434,Rome-Lib/graficon42nodi/grafo3439.42,95,11,110,0.10232558139534884,8.636363636363637,11.0
435,Rome-Lib/graficon49nodi/grafo7102.49,96,12,112,0.11618257261410789,8.0,10.181818181818182
436,Rome-Lib/graficon53nodi/grafo5057.53,95,12,109,0.09437229437229437,7.916666666666667,9.909090909090908
437,Rome-Lib/graficon61nodi/grafo4482.61,91,10,105,0.10542168674698796,9.1,11.666666666666666
438,Rome-Lib/graficon37nodi/grafo7645.37,92,13,106,0.1371280724450194,7.076923076923077,8.833333333333334
439,Rome-Lib/graficon42nodi/grafo5817.42,99,14,117,0.1440886699507389,7.071428571428571,9.0
440,Rome-Lib/graficon43nodi/grafo4053.43,98,10,113,0.08659003831417625,9.8,12.555555555555555
441,Rome-Lib/graficon52nodi/grafo2083.52,94,12,105,0.09767441860465116,7.833333333333333,9.545454545454545
442,Rome-Lib/graficon48nodi/grafo6426.48,91,11,103,0.10819327731092437,8.272727272727273,10.3
443,Rome-Lib/graficon58nodi/grafo6193.58,91,10,110,0.08352315869400152,9.1,12.222222222222221
444,Rome-Lib/graficon44nodi/grafo6298.44,98,12,115,0.10667903525046382,8.166666666666666,10.454545454545455
445,Rome-Lib/graficon43nodi/grafo3654.43,93,11,108,0.11675675675675676,8.454545454545455,10.8
446,Rome-Lib/graficon41nodi/grafo3781.41,96,10,113,0.09568162574089754,9.6,12.555555555555555
447,north/g.40.18.graphml,91,26,97,0.2526041666666667,3.5,3.88
448,Rome-Lib/graficon44nodi/grafo7067.44,91,14,102,0.1297709923664122,6.5,7.846153846153846
449,Rome-Lib/graficon44nodi/grafo6397.44,98,13,110,0.12318029115341546,7.538461538461538,9.166666666666666
450,Rome-Lib/graficon38nodi/grafo3917.38,105,9,125,0.08567511994516792,11.666666666666666,15.625
451,Rome-Lib/graficon43nodi/grafo7456.43,100,9,127,0.09256559766763849,11.11111111111111,15.875
452,Rome-Lib/graficon42nodi/grafo5456.42,100,11,117,0.0980720871751886,9.090909090909092,11.7
453,Rome-Lib/graficon41nodi/grafo6403.41,103,11,118,0.10535714285714286,9.363636363636363,11.8
454,Rome-Lib/graficon61nodi/grafo9391.61,107,15,124,0.1177587844254511,7.133333333333334,8.857142857142858
455,Rome-Lib/graficon42nodi/grafo3652.42,106,13,125,0.11499540018399264,8.153846153846153,10.416666666666666
456,Rome-Lib/graficon38nodi/grafo7568.38,103,13,120,0.11976047904191617,7.923076923076923,10.0
457,Rome-Lib/graficon54nodi/grafo6651.54,108,12,121,0.10254237288135593,9.0,11.0
458,Rome-Lib/graficon40nodi/grafo5652.40,103,15,116,0.14009661835748793,6.866666666666666,8.285714285714286
459,Rome-Lib/graficon62nodi/grafo9225.62,108,11,123,0.09165424739195231,9.818181818181818,12.3
460,Rome-Lib/graficon39nodi/grafo10285.39,103,10,123,0.08729595457771469,10.3,13.666666666666666
461,Rome-Lib/graficon66nodi/grafo1583.66,101,18,116,0.13048368953880765,5.611111111111111,6.823529411764706
462,Rome-Lib/graficon57nodi/grafo5849.57,106,10,130,0.08530183727034121,10.6,14.444444444444445
463,Rome-Lib/graficon46nodi/grafo3493.46,102,14,114,0.10744580584354382,7.285714285714286,8.76923076923077
464,Rome-Lib/graficon50nodi/grafo3684.50,108,15,124,0.11293260473588343,7.2,8.857142857142858
465,Rome-Lib/graficon44nodi/grafo6563.44,103,14,120,0.11538461538461539,7.357142857142857,9.23076923076923
466,Rome-Lib/graficon45nodi/grafo6070.45,103,10,119,0.0943695479777954,10.3,13.222222222222221
467,Rome-Lib/graficon54nodi/grafo1613.54,101,16,117,0.1112167300380228,6.3125,7.8
468,Rome-Lib/graficon59nodi/grafo4955.59,108,12,122,0.0851360781577111,9.0,11.090909090909092
469,Rome-Lib/graficon60nodi/grafo1270.60,104,12,117,0.10299295774647887,8.666666666666666,10.636363636363637
470,Rome-Lib/graficon63nodi/grafo9040.63,107,13,118,0.10369068541300527,8.23076923076923,9.833333333333334
471,Rome-Lib/graficon50nodi/grafo1182.50,109,13,118,0.10526315789473684,8.384615384615385,9.833333333333334
472,Rome-Lib/graficon38nodi/grafo7081.38,108,12,129,0.112565445026178,9.0,11.727272727272727
473,Rome-Lib/graficon33nodi/grafo5702.33,106,15,120,0.1366742596810934,7.066666666666666,8.571428571428571
474,Rome-Lib/graficon65nodi/grafo9558.65,105,8,133,0.07018469656992084,13.125,19.0
475,Rome-Lib/graficon45nodi/grafo7623.45,104,12,121,0.09350850077279753,8.666666666666666,11.0
476,Rome-Lib/graficon47nodi/grafo5710.47,103,11,118,0.09932659932659933,9.363636363636363,11.8
477,Rome-Lib/graficon38nodi/grafo2726.38,101,13,116,0.11068702290076336,7.769230769230769,9.666666666666666
478,Rome-Lib/graficon48nodi/grafo5592.48,102,14,113,0.11345381526104417,7.285714285714286,8.692307692307692
479,Rome-Lib/graficon54nodi/grafo3926.54,106,13,121,0.12474226804123711,8.153846153846153,10.083333333333334
480,Rome-Lib/graficon43nodi/grafo4014.43,101,14,118,0.12356020942408377,7.214285714285714,9.076923076923077
481,Rome-Lib/graficon42nodi/grafo7744.42,100,19,110,0.1777059773828756,5.2631578947368425,6.111111111111111
482,Rome-Lib/graficon43nodi/grafo5660.43,109,11,128,0.0913633119200571,9.909090909090908,12.8
483,Rome-Lib/graficon52nodi/grafo7181.52,109,10,138,0.0847145488029466,10.9,15.333333333333334
484,Rome-Lib/graficon47nodi/grafo3730.47,107,12,123,0.10837004405286343,8.916666666666666,11.181818181818182
485,Rome-Lib/graficon55nodi/grafo3487.55,107,10,126,0.08294930875576037,10.7,14.0
486,Rome-Lib/graficon58nodi/grafo5538.58,101,12,119,0.09399684044233807,8.416666666666666,10.818181818181818
487,Rome-Lib/graficon46nodi/grafo5973.46,104,11,118,0.09601301871440195,9.454545454545455,11.8
488,Rome-Lib/graficon46nodi/grafo6771.46,107,16,116,0.14180929095354522,6.6875,7.733333333333333
489,Rome-Lib/graficon39nodi/grafo5571.39,105,12,121,0.1010016694490818,8.75,11.0
490,north/g.62.5.graphml,100,16,103,0.16940789473684212,6.25,6.866666666666666
491,Rome-Lib/graficon45nodi/grafo5779.45,106,16,118,0.12317327766179541,6.625,7.866666666666666
492,Rome-Lib/graficon44nodi/grafo7751.44,105,15,119,0.12781954887218044,7.0,8.5
493,Rome-Lib/graficon60nodi/grafo4813.60,102,14,116,0.12554112554112554,7.285714285714286,8.923076923076923
494,Rome-Lib/graficon37nodi/grafo7357.37,106,11,125,0.09238728750923873,9.636363636363637,12.5
495,Rome-Lib/graficon41nodi/grafo7481.41,107,11,125,0.10692899914456801,9.727272727272727,12.5
496,Rome-Lib/graficon64nodi/grafo4411.64,108,12,123,0.08535739070090215,9.0,11.181818181818182
497,Rome-Lib/graficon61nodi/grafo5332.61,101,8,123,0.07730986800754243,12.625,17.571428571428573
498,Rome-Lib/graficon56nodi/grafo1205.56,100,12,119,0.10393013100436681,8.333333333333334,10.818181818181818
499,Rome-Lib/graficon47nodi/grafo1075.47,106,12,121,0.11214087117701575,8.833333333333334,11.0
500,Rome-Lib/graficon43nodi/grafo5240.43,116,15,131,0.11727842435094002,7.733333333333333,9.357142857142858
501,Rome-Lib/graficon40nodi/grafo4021.40,111,16,122,0.14472123368920523,6.9375,8.133333333333333
502,Rome-Lib/graficon39nodi/grafo2982.39,112,16,125,0.12833675564681724,7.0,8.333333333333334
503,Rome-Lib/graficon46nodi/grafo6064.46,115,11,137,0.09898843930635838,10.454545454545455,13.7
504,Rome-Lib/graficon61nodi/grafo4863.61,119,13,142,0.08333333333333333,9.153846153846153,11.833333333333334
505,Rome-Lib/graficon57nodi/grafo6268.57,118,9,136,0.0732364028002154,13.11111111111111,17.0
506,Rome-Lib/graficon54nodi/grafo6871.54,119,10,141,0.07859531772575251,11.9,15.666666666666666
507,Rome-Lib/graficon41nodi/grafo5191.41,110,10,130,0.0834403080872914,11.0,14.444444444444445
508,Rome-Lib/graficon52nodi/grafo3641.52,115,13,134,0.0815581253804017,8.846153846153847,11.166666666666666
509,Rome-Lib/graficon51nodi/grafo1073.51,117,13,130,0.10833333333333334,9.0,10.833333333333334
510,Rome-Lib/graficon59nodi/grafo4463.59,114,14,131,0.1068515497553018,8.142857142857142,10.076923076923077
511,Rome-Lib/graficon39nodi/grafo6495.39,115,18,132,0.1542056074766355,6.388888888888889,7.764705882352941
512,Rome-Lib/graficon53nodi/grafo1262.53,114,8,135,0.07344940152339499,14.25,19.285714285714285
513,north/g.47.6.graphml,116,38,126,0.31738035264483627,3.0526315789473686,3.4054054054054053
514,Rome-Lib/graficon49nodi/grafo7353.49,110,11,128,0.1040650406504065,10.0,12.8
515,Rome-Lib/graficon64nodi/grafo9523.64,118,13,139,0.10043352601156069,9.076923076923077,11.583333333333334
516,Rome-Lib/graficon57nodi/grafo4867.57,115,13,134,0.09598853868194843,8.846153846153847,11.166666666666666
517,Rome-Lib/graficon60nodi/grafo5065.60,114,16,128,0.13195876288659794,7.125,8.533333333333333
518,Rome-Lib/graficon61nodi/grafo8185.61,112,10,135,0.07772020725388601,11.2,15.0
519,Rome-Lib/graficon56nodi/grafo6546.56,113,10,127,0.08284409654272668,11.3,14.11111111111111
520,Rome-Lib/graficon55nodi/grafo4499.55,111,15,128,0.11541929666366095,7.4,9.142857142857142
521,Rome-Lib/graficon75nodi/grafo8056.75,116,12,129,0.08365758754863813,9.666666666666666,11.727272727272727
522,Rome-Lib/graficon53nodi/grafo4210.53,116,12,133,0.09122085048010974,9.666666666666666,12.090909090909092
523,Rome-Lib/graficon53nodi/grafo3271.53,118,9,145,0.07470376094796496,13.11111111111111,18.125
524,Rome-Lib/graficon50nodi/grafo2412.50,119,19,130,0.1329243353783231,6.2631578947368425,7.222222222222222
525,Rome-Lib/graficon44nodi/grafo5326.44,112,11,136,0.08871493803000652,10.181818181818182,13.6
526,Rome-Lib/graficon57nodi/grafo6107.57,119,10,137,0.07506849315068494,11.9,15.222222222222221
527,Rome-Lib/graficon56nodi/grafo1628.56,113,12,129,0.09877488514548238,9.416666666666666,11.727272727272727
528,Rome-Lib/graficon45nodi/grafo3764.45,117,16,131,0.12681510164569215,7.3125,8.733333333333333
529,Rome-Lib/graficon58nodi/grafo4188.58,110,12,128,0.09014084507042254,9.166666666666666,11.636363636363637
530,Rome-Lib/graficon54nodi/grafo4571.54,115,14,136,0.09257998638529612,8.214285714285714,10.461538461538462
531,Rome-Lib/graficon58nodi/grafo4723.58,118,17,130,0.11690647482014388,6.9411764705882355,8.125
532,Rome-Lib/graficon58nodi/grafo3869.58,112,13,127,0.11130587204206836,8.615384615384615,10.583333333333334
533,Rome-Lib/graficon63nodi/grafo4458.63,113,10,137,0.06961382113821138,11.3,15.222222222222221
534,Rome-Lib/graficon67nodi/grafo5147.67,114,13,135,0.08162031438935913,8.76923076923077,11.25
535,Rome-Lib/graficon61nodi/grafo4777.61,118,14,132,0.10801963993453355,8.428571428571429,10.153846153846153
536,Rome-Lib/graficon54nodi/grafo7467.54,112,13,130,0.10998307952622674,8.615384615384615,10.833333333333334
537,Rome-Lib/graficon52nodi/grafo3810.52,115,15,127,0.10548172757475083,7.666666666666667,9.071428571428571
538,Rome-Lib/graficon77nodi/grafo8372.77,112,13,120,0.08577555396711938,8.615384615384615,10.0
